"Provider Number","Hospital Name","Address1","Address2","Address3","City","State","ZIP Code","County Name","Phone Number","Hospital Type","Hospital Ownership","Emergency Service","GeoProviderId","Lat","Lon"
"330024","MOUNT SINAI HOSPITAL","ONE GUSTAVE L LEVY PLACE","","","NEW YORK","NY","10029","NEW YORK","2122417981","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330024","40.7904135","-73.9538335"
"330027","NASSAU UNIVERSITY MEDICAL CENTER","2201 HEMPSTEAD TURNPIKE","","","EAST MEADOW","NY","11554","NASSAU","5165720123","Acute Care Hospitals","Government - State","Yes","330027","40.7254819","-73.5528746"
"330028","RICHMOND UNIVERSITY MEDICAL CENTER","355 BARD AVENUE","","","STATEN ISLAND","NY","10304","RICHMOND","7188181234","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330028","40.635877","-74.105557"
"330029","SHEEHAN MEMORIAL HOSPITAL","425 MICHIGAN AVENUE","","","BUFFALO","NY","14203","ERIE","7168482000","Acute Care Hospitals","Voluntary non-profit - Private","No","330029","42.8842853","-78.8682363"
"330030","NEWARK-WAYNE COMMUNITY HOSPITAL","111 DRIVING PARK AVENUE","","","NEWARK","NY","14513","WAYNE","3153322022","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330030","43.060661","-77.100722"
"330033","CHENANGO MEMORIAL HOSPITAL INC","179 NORTH BROAD STREET","","","NORWICH","NY","13815","CHENANGO","6073354111","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330033","42.54123","-75.525772"
"330037","LAKESIDE MEMORIAL HOSPITAL","156 WEST AVENUE","","","BROCKPORT","NY","14420","MONROE","5856373131","Acute Care Hospitals","Voluntary non-profit - Other","Yes","330037","43.221817","-77.944238"
"330043","SOUTHSIDE HOSPITAL","301 EAST MAIN STREET","","","BAY SHORE","NY","11706","SUFFOLK","6319683000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330043","40.725733","-73.24166"
"330044","FAXTON-ST LUKE'S HEALTHCARE","1656 CHAMPLIN AVENUE","","","UTICA","NY","13503","ONEIDA","3157986000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","330044","43.096241","-75.279219"
"330045","HUNTINGTON HOSPITAL","270 PARK AVENUE","","","HUNTINGTON","NY","11743","SUFFOLK","6313512000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330045","40.879463","-73.4162149"
"330046","ST LUKE'S ROOSEVELT HOSPITAL","1111 AMSTERDAM AVENUE","","","NEW YORK","NY","10025","NEW YORK","2125234000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330046","40.8059719","-73.9616429"
"330047","ST MARY'S HOSPITAL AT AMSTERDAM","427 GUY PARK AVENUE","","","AMSTERDAM","NY","12010","MONTGOMERY","5188421900","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330047","42.954245","-74.215271"
"330049","NORTHERN DUTCHESS HOSPITAL","6511 SPRINGBROOK AVENUE","","","RHINEBECK","NY","12572","DUTCHESS","8458713391","Acute Care Hospitals","Voluntary non-profit - Other","Yes","330049","41.935072","-73.912876"
"330053","MEDINA MEMORIAL HOSPITAL","200 OHIO STREET","","","MEDINA","NY","14103","ORLEANS","5857988111","Acute Care Hospitals","Government - Federal","Yes","330053","43.2235142","-78.3972122"
"330055","NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS","56-45 MAIN STREET","","","FLUSHING","NY","11355","QUEENS","7186701231","Acute Care Hospitals","Voluntary non-profit - Other","Yes","330055","40.747223","-73.825206"
"330056","BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS","121 DEKALB AVENUE","","","BROOKLYN","NY","11201","KINGS","7182508000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330056","40.6898241","-73.9779465"
"330057","ST PETER'S HOSPITAL","315 SOUTH MANNING BOULEVARD","","","ALBANY","NY","12208","ALBANY","5185251550","Acute Care Hospitals","Voluntary non-profit - Church","Yes","330057","42.6556927","-73.8038564"
"330058","GENEVA GENERAL HOSPITAL","196 -198 NORTH STREET","","","GENEVA","NY","14456","ONTARIO","3157874175","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330058","42.876372","-76.988171"
"330059","MONTEFIORE MEDICAL CENTER","111 EAST 210TH STREET","","","BRONX","NY","10467","BRONX","7189204321","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330059","40.881609","-73.881168"
"330061","LAWRENCE HOSPITAL CENTER","55 PALMER AVENUE","","","BRONXVILLE","NY","10708","WESTCHESTER","9147871000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","330061","40.9416066","-73.8364695"
"330064","NEW YORK DOWNTOWN HOSPITAL","170 WILLIAM STREET","","","NEW YORK","NY","10038","NEW YORK","2123125000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330064","40.7103346","-74.0056308"
"330065","NIAGARA FALLS MEMORIAL MEDICAL CENTER","621 TENTH STREET","","","NIAGARA FALLS","NY","14302","NIAGARA","7162784000","Acute Care Hospitals","Voluntary non-profit - Other","No","330065","43.0937917","-79.0503807"
"330067","ST FRANCIS HOSPITAL","241 NORTH ROAD","","","POUGHKEEPSIE","NY","12601","DUTCHESS","8454835000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330067","41.718514","-73.927367"
"330073","UNITED MEMORIAL MEDICAL CENTER","127 NORTH STREET","","","BATAVIA","NY","14020","GENESEE","5853436030","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330073","43.005844","-78.176699"
"330074","F F THOMPSON HOSPITAL","350 PARRISH STREET","","","CANANDAIGUA","NY","14424","ONTARIO","5853966000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330074","42.876894","-77.29079"
"330078","SISTERS OF CHARITY HOSPITAL","2157 MAIN STREET","","","BUFFALO","NY","14214","ERIE","7168621000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","330078","42.928657","-78.848187"
"330079","ADIRONDACK MEDICAL CENTER","2233 STATE ROUTE 86","","","SARANAC LAKE","NY","12983","FRANKLIN","5188914141","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330079","44.3452371","-74.1446362"
"330080","LINCOLN MEDICAL & MENTAL HEALTH CENTER","234 EAST 149TH STREET","","","BRONX","NY","10451","BRONX","7185795000","Acute Care Hospitals","Government - Local","Yes","330080","40.8177006","-73.9240403"
"330084","ALICE HYDE MEDICAL CENTER","133 PARK STREET","","","MALONE","NY","12953","FRANKLIN","5184833000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","330084","44.8568537","-74.2919846"
"330085","AURELIA OSBORN FOX MEMORIAL HOSPITAL","ONE NORTON AVENUE","","","ONEONTA","NY","13820","OTSEGO","6074232000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","330085","42.4574781","-75.0524331"
"330086","MOUNT VERNON HOSPITAL","12 NORTH 7TH AVENUE","","","MOUNT VERNON","NY","10550","WESTCHESTER","9146648000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330086","40.9130477","-73.8402398"
"330088","EASTERN LONG ISLAND HOSPITAL","201 MANOR PLACE","","","GREENPORT","NY","11944","SUFFOLK","6314771000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330088","41.110391","-72.361276"
"330090","ARNOT OGDEN MEDICAL CENTER","600 ROE AVENUE","","","ELMIRA","NY","14905","CHEMUNG","6077374100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330090","42.100764","-76.828001"
"330094","COLUMBIA MEMORIAL HOSPITAL","71 PROSPECT AVENUE","","","HUDSON","NY","12534","COLUMBIA","5188287601","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330094","42.245866","-73.777142"
"330096","JONES MEMORIAL HOSPITAL","191 NORTH MAIN STREET","","","WELLSVILLE","NY","14895","ALLEGANY","5855931100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330096","42.122418","-77.950559"
"33009F","ALBANY VA MEDICAL CENTER","113 HOLLAND AVENUE","","","ALBANY                        ","NY","12208","","5186265000","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","33009F","42.649569","-73.774588"
"330100","NY EYE AND EAR INFIRMARY","310 EAST 14TH STREET","","","NEW YORK","NY","10003","NEW YORK","2129794000","Acute Care Hospitals","Voluntary non-profit - Private","No","330100","40.7320912","-73.9843986"
"330101","NEW YORK-PRESBYTERIAN HOSPITAL","525 EAST 68TH STREET","","","NEW YORK","NY","10021","NEW YORK","2127464189","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330101","40.7640615","-73.9549977"
"330102","KENMORE MERCY HOSPITAL","2950 ELMWOOD AVENUE","","","KENMORE","NY","14217","ERIE","7164476100","Acute Care Hospitals","Voluntary non-profit - Church","Yes","330102","42.977624","-78.880448"
"330103","OLEAN GENERAL HOSPITAL","515 MAIN STREET","","","OLEAN","NY","14760","CATTARAUGUS","7163732600","Acute Care Hospitals","Proprietary","Yes","330103","42.090486","-78.427804"
"330104","NYACK HOSPITAL","160 NORTH MIDLAND AVENUE","","","NYACK","NY","10960","ROCKLAND","8453482000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","330104","41.0964177","-73.9249959"
"330106","NORTH SHORE UNIVERSITY HOSPITAL","300 COMMUNITY DRIVE","","","MANHASSET","NY","11030","NASSAU","5165620100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330106","40.773458","-73.703677"
"330107","PECONIC BAY MEDICAL CENTER","1300 ROANOKE AVENUE","","","RIVERHEAD","NY","11901","SUFFOLK","6315486000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330107","40.933763","-72.673831"
"330108","ST JOSEPH'S HOSPITAL INC","555 EAST MARKET STREET","","","ELMIRA","NY","14902","CHEMUNG","6077336541","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330108","42.0911147","-76.7978818"
"330111","BERTRAND CHAFFEE HOSPITAL","224 EAST MAIN STREET","","","SPRINGVILLE","NY","14141","ERIE","7165922871","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330111","42.5085514","-78.6593117"
"330115","ONEIDA HEALTHCARE CENTER","321 GENESEE STREET","","","ONEIDA","NY","13421","MADISON","3153636000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","330115","43.077884","-75.654127"
"330119","LENOX HILL HOSPITAL","100 EAST 77TH STREET","","","NEW YORK","NY","10021","NEW YORK","2124392345","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330119","40.7738568","-73.9607231"
"33011F","BATH VA MEDICAL CENTER","76 VETERANS AVE.","","","BATH                          ","NY","14810","STEUBEN","6076644000","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","33011F","42.3434235","-77.3461277"
"330125","ROCHESTER GENERAL HOSPITAL","1425 PORTLAND AVENUE","","","ROCHESTER","NY","14621","MONROE","5859224000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330125","43.192669","-77.586921"
"330126","ORANGE REGIONAL MEDICAL CENTER","4 HARRIMAN DRIVE","","","GOSHEN","NY","10924","ORANGE","8453432424","Acute Care Hospitals","Voluntary non-profit - Other","Yes","330126","41.3905671","-74.3217196"
"330127","JACOBI MEDICAL CENTER","1400 PELHAM PARKWAY SOUTH","","","BRONX","NY","10461","BRONX","7189185000","Acute Care Hospitals","Government - Local","Yes","330127","40.854072","-73.8469"
"330128","ELMHURST HOSPITAL CENTER","79-01 BROADWAY","","","ELMHURST","NY","11373","QUEENS","7183341141","Acute Care Hospitals","Government - Local","Yes","330128","40.7446122","-73.8861822"
"33012F","UPSTATE NEW YORK VA HEALTHCARE SYSTEM (WESTERN NY ","3495 BAILEY AVENUE","","","BUFFALO                       ","NY","14215","ERIE","7168623611","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","33012F","42.950824","-78.814116"
"330132","TLC HEALTH NETWORK","100 MEMORIAL DRIVE","","","GOWANDA","NY","14070","CATTARAUGUS","7165323377","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330132","42.4642","-78.943337"
"330135","BON SECOURS COMMUNITY HOSPITAL","160 EAST MAIN STREET","","","PORT JERVIS","NY","12771","ORANGE","8458565351","Acute Care Hospitals","Voluntary non-profit - Church","Yes","330135","41.36763","-74.681502"
"330136","MARY IMOGENE BASSETT HOSPITAL","ONE ATWELL ROAD","","","COOPERSTOWN","NY","13326","OTSEGO","6075473456","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330136","42.6961735","-74.9240871"
"33013F","CANANDAIGUA VA MEDICAL CENTER","400 FOOT HILL AVE.","","","CANANDAIGUA                   ","NY","14424","ONTARIO","5853942000","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","33013F","42.8742314","-77.2880382"
"330140","ST JOSEPH'S HOSPITAL HEALTH CENTER","301 PROSPECT AVENUE","","","SYRACUSE","NY","13203","ONONDAGA","3154485111","Acute Care Hospitals","Voluntary non-profit - Church","Yes","330140","43.0556697","-76.149262"
"330141","BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER","101 HOSPITAL ROAD","","","PATCHOGUE","NY","11772","SUFFOLK","6316547100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330141","40.7854807","-72.9793882"
"330144","IRA DAVENPORT MEMORIAL HOSPITAL INC","7571 STATE ROUTE 54","","","BATH","NY","14810","STEUBEN","6077768500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","330144","42.374144","-77.27869"
"330151","ST JAMES MERCY HOSPITAL","411 CANISTEO STREET","","","HORNELL","NY","14843","STEUBEN","6073248000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","330151","42.313941","-77.660757"
"330152","LONG ISLAND COLLEGE HOSPITAL","339 HICKS STREET","","","BROOKLYN","NY","11201","KINGS","7187804651","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330152","40.690547","-73.997812"
"330153","ELLIS HOSPITAL","1101 NOTT STREET","","","SCHENECTADY","NY","12308","SCHENECTADY","5182434196","Acute Care Hospitals","Proprietary","Yes","330153","42.819628","-73.916531"
"330157","SAMARITAN MEDICAL CENTER","830 WASHINGTON STREET","","","WATERTOWN","NY","13601","JEFFERSON","3157854121","Acute Care Hospitals","Voluntary non-profit - Other","Yes","330157","43.965183","-75.9141549"
"330158","GOOD SAMARITAN HOSPITAL OF SUFFERN","255 LAFAYETTE AVENUE","","","SUFFERN","NY","10901","ROCKLAND","9143685000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","330158","41.110731","-74.134569"
"330159","COMMUNITY-GENERAL HOSPITAL OF GREATER SYRACUSE","4900 BROAD ROAD","","","SYRACUSE","NY","13215","ONONDAGA","3154925011","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330159","43.006184","-76.16939"
"33015F","VA HUDSON VALLEY HEALTHCARE SYSTEM","2094 ALBANY POST ROAD","","","MONTROSE                      ","NY","10548","WESTCHESTER","9147374400","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","33015F","41.2491317","-73.929498"
"330160","STATEN ISLAND UNIVERSITY HOSPITAL","475 SEAVIEW AVENUE","","","STATEN ISLAND","NY","10305","RICHMOND","7182269000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330160","40.583914","-74.086506"
"330162","NORTHERN WESTCHESTER HOSPITAL","400 EAST MAIN STREET","","","MOUNT KISCO","NY","10549","WESTCHESTER","9146661200","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330162","41.1976763","-73.7248921"
"330163","EASTERN NIAGARA HOSPITAL","521 EAST AVENUE","","","LOCKPORT","NY","14094","NIAGARA","7165145700","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330163","43.177379","-78.671228"
"330164","HIGHLAND HOSPITAL","1000 SOUTH AVENUE","","","ROCHESTER","NY","14620","MONROE","5854732200","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330164","43.135616","-77.606018"
"330166","WESTFIELD MEMORIAL HOSPITAL INC","189 EAST MAIN STREET","","","WESTFIELD","NY","14787","CHAUTAUQUA","7163264921","Acute Care Hospitals","Voluntary non-profit - Private","No","330166","42.328974","-79.569978"
"330167","WINTHROP-UNIVERSITY HOSPITAL","259 FIRST STREET","","","MINEOLA","NY","11501","NASSAU","5166630333","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330167","40.740713","-73.645026"
"330169","BETH ISRAEL MEDICAL CENTER","FIRST AVENUE AT 16TH STREET","","","NEW YORK","NY","10003","NEW YORK","2124202000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330169","40.7326456","-73.9815796"
"33016F","BRONX VA MEDICAL CENTER","130 WEST KINGSBRIDGE ROAD","","","BRONX                         ","NY","10468","","7185849000","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","33016F","40.868937","-73.903527"
"330175","CORTLAND REGIONAL MEDICAL CENTER INC","134 HOMER AVENUE","","","CORTLAND","NY","13045","CORTLAND","6077563500","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330175","42.608842","-76.187635"
"330177","EDWARD JOHN  NOBLE HOSPITAL OF GOUVERNEUR","77 WEST BARNEY STREET","","","GOUVERNEUR","NY","13642","SAINT LAWRENCE","3152871000","Acute Care Hospitals","Voluntary non-profit - Private","No","330177","44.337636","-75.474231"
"33017F","VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.","423 EAST 23RD STREET","","","NEW YORK                      ","NY","10010","NEW YORK","2126867500","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","33017F","40.7363165","-73.977115"
"330180","SAMARITAN HOSPITAL","2215 BURDETT AVENUE","","","TROY","NY","12180","RENSSELAER","5182713225","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330180","42.733544","-73.672494"
"330181","GLEN COVE HOSPITAL","101 ST ANDREWS LANE","","","GLEN COVE","NY","11542","NASSAU","5166747300","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330181","40.87062","-73.622494"
"330182","ST FRANCIS HOSPITAL ROSLYN","100 PORT WASHINGTON BOULEVARD","","","ROSLYN","NY","11576","NASSAU","5165626000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","330182","40.8033602","-73.6684665"
"330184","SOUND SHORE MEDICAL CENTER OF WESTSCHESTER","16 GUION PLACE","","","NEW ROCHELLE","NY","10802","WESTCHESTER","9146325000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330184","40.9127667","-73.7871838"
"330185","JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON","75 NORTH COUNTRY ROAD","","","PORT JEFFERSON","NY","11777","SUFFOLK","6314731320","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330185","40.938447","-73.054168"
"330188","MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER","5300 MILITARY ROAD","","","LEWISTON","NY","14092","NIAGARA","7162974800","Acute Care Hospitals","Voluntary non-profit - Church","Yes","330188","43.154175","-79.032541"
"330189","ALBANY MEDICAL CENTER / SOUTH CLINICAL CAMPUS","25 HACKETT BOULEVARD","","","ALBANY","NY","12208","ALBANY","5182421461","Acute Care Hospitals","Voluntary non-profit - Private","No","330189","42.646596","-73.780473"
"330191","GLENS FALLS HOSPITAL","100 PARK STREET","","","GLENS FALLS","NY","12801","WARREN","5189261000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330191","43.306833","-73.646615"
"330193","FLUSHING HOSPITAL MEDICAL CENTER","45TH AVENUE AND PARSONS BOULEVARD","","","FLUSHING","NY","11355","QUEENS","7186705000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330193","40.7554354","-73.8152775"
"330194","MAIMONIDES MEDICAL CENTER","4802 TENTH AVENUE","","","BROOKLYN","NY","11219","KINGS","7182836000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330194","40.6394439","-73.9986276"
"330195","LONG ISLAND JEWISH MEDICAL CENTER","270 - 05 76TH AVENUE","","","NEW HYDE PARK","NY","11040","NASSAU","7184707000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","330195","40.7506106","-73.7100238"
